V1,V2
HNF1A,PIK3R1
HNF1A,RASSF7
HNF1A,KCNJ16
HNF1A,GJB2
HNF1A,GABRD
HNF1A,HS3ST4
HNF1A,CDH1
HNF1A,ASPA
HNF1A,SGK2
HNF1A,NRAS
HNF1A,FHL1
HNF1A,PITRM1
HNF1A,RNF186
HNF1A,OVCH2
HNF1A,FZD8
EGR3,CEBPA
EGR3,TFAP4
EGR3,POU3F3
EGR3,POU3F2
EGR3,POU3F1
EGR3,PAX2
EGR3,NFYC
EGR3,MEIS1
EGR3,FOSB
EGR3,CUX1
EGR3,BPTF
EGR3,BACH2
EGR3,ATF6
EGR3,ATF5
EGR3,ARNT
EGR3,AHR
EGR3,DLK1
EGR3,COL4A2
EGR3,WNT1
EGR3,WNT11
EGR3,RTN4RL1
EGR3,PIK3R1
EGR3,WNT5A
EGR3,KIF2C
EGR3,FZD9
EGR3,KREMEN2
EGR3,ITPKA
EGR3,DES
EGR3,CIDEA
EGR3,HES5
EGR3,JAG2
EGR3,LRP5
EGR3,ATP1A3
EGR3,FGF19
EGR3,LYVE1
EGR2,TFAP4
EGR2,POU3F1
EGR2,PAX2
EGR2,MEIS1
EGR2,FOXJ2
EGR2,FOSB
EGR2,CUX1
EGR2,BPTF
EGR2,BACH2
EGR2,BACH1
EGR2,ARNT
EGR2,AHR
EGR2,MAP2K2
EGR2,DLK1
EGR2,COL4A2
EGR2,DLK2
EGR2,WNT1
EGR2,WNT11
EGR2,PIK3R1
EGR2,KCNIP2
EGR2,FZD3
EGR2,WNT5A
EGR2,KIF2C
EGR2,FZD9
EGR2,KREMEN2
EGR2,WNT2B
EGR2,ITPKA
EGR2,HTR1D
EGR2,DES
EGR2,CIDEA
EGR2,JAG2
EGR2,DQX1
EGR2,KLHL31
EGR2,GABRQ
E2F2,CEBPA
E2F2,TFAP4
E2F2,SOX9
E2F2,NR2F1
E2F2,NFIL3
E2F2,MYBL2
E2F2,E2F3
E2F2,CUX1
E2F2,CTNNB1
E2F2,BACH1
E2F2,ATF7
E2F2,ATF5
E2F2,INSM1
E2F2,MCM6
E2F2,NOTCH2
E2F2,RAD51
E2F2,RB1
E2F2,UHRF1
E2F2,PPM1D
E2F2,LHX2
E2F2,EPO
E2F2,CDC42BPA
E2F2,AOC3
E2F2,GBX2
E2F2,EXT1
E2F2,RPS6KB1
E2F2,DTL
E2F2,TNXB
E2F2,RTBDN
E2F2,MELK
E2F2,BMPR1B
E2F2,HIST1H2BO
E2F2,WNT5A
E2F2,MSH6
E2F2,WNT9A
E2F2,CCNE2
E2F2,PKMYT1
E2F2,IGF1R
E2F2,CDCA7
E2F2,SLC6A4
E2F2,SLC2A3
E2F2,RUNDC1
E2F2,RET
E2F2,RDH16
E2F2,PALB2
E2F2,NELL2
E2F2,NEK2
E2F2,LPL
E2F2,HOXC12
E2F2,HORMAD1
E2F2,HIST1H3H
E2F2,GRIA4
E2F2,FZD9
E2F2,DLL4
E2F2,DACT2
E2F2,CHRDL1
E2F2,BRSK2
CEBPA,ATF2
CEBPA,TFAP4
CEBPA,TCF7L2
CEBPA,NR2F2
CEBPA,NFYC
CEBPA,NFE2L1
CEBPA,CLEC5A
CEBPA,FOXO4
CEBPA,E2F3
CEBPA,DDIT3
CEBPA,CTNNB1
CEBPA,CREBBP
CEBPA,ATF7
CEBPA,GATA4
CEBPA,PITX1
CEBPA,RB1
CEBPA,UHRF1
CEBPA,CDKN1A
CEBPA,EPO
CEBPA,HEPACAM
CEBPA,APOB
CEBPA,ZIC5
CEBPA,WNT10B
CEBPA,PTEN
CEBPA,PAX7
CEBPA,LEP
CEBPA,IL19
CEBPA,G0S2
CEBPA,EXT1
CEBPA,CCND1
CEBPA,PYGM
CEBPA,MYOC
CEBPA,MMP11
CEBPA,IGF1
CEBPA,DUSP13
CEBPA,BMPR1B
CEBPA,GSK3B
CEBPA,WNT5A
CEBPA,TOP2A
CEBPA,HOXC12
CEBPA,HIST2H3C
CEBPA,GRIA4
CEBPA,FZD10
CEBPA,CDK4
CEBPA,GADD45A
CEBPA,PIK3R3
CEBPA,DVL1
CEBPA,FZD7
CEBPA,FZD5
CEBPA,FLT1
CEBPA,PCK1
CEBPA,HS3ST4
CEBPA,TMEM145
CEBPA,CSN2
CEBPA,ADRA1A
CEBPA,DQX1
CEBPA,CIDEC
CEBPA,WNT6
CEBPA,ADIPOQ
CEBPA,PLIN1
CEBPA,FHL1
CEBPA,PAPPA2
CEBPA,LGALS12
CEBPA,CYP3A4
CEBPA,ELANE
CEBPA,POLK
CEBPA,TNMD
CEBPA,TMEM132C
CEBPA,LRRC3B
ATF4,NR2F1
ATF4,NFIL3
ATF4,NFE2L1
ATF4,MYBL2
ATF4,JUNB
ATF4,IRF7
ATF4,FOXC1
ATF4,FOSB
ATF4,DDIT3
ATF4,CREBBP
ATF4,BACH2
ATF4,GATA4
ATF4,FGF21
ATF4,MAP2K1
ATF4,RAD51C
ATF4,WNT11
ATF4,CA9
ATF4,WNT10A
ATF4,NDC80
ATF4,LHX1
ATF4,HCN2
ATF4,GSK3B
ATF4,CEP55
ATF4,FLT1
ATF4,CSNK1A1
ATF4,CGA
ATF4,JAG2
ATF4,SHC3
ATF4,S100P
ATF4,DQX1
ATF4,TMEM151A
ATF4,FGF9
ATF4,WNT2
ATF4,LRP6
ATF4,FGF19
ATF2,ATF1
ATF2,AR
ATF2,RFX1
ATF2,POU3F2
ATF2,PATZ1
ATF2,NR2F1
ATF2,NKX2-2
ATF2,NFIL3
ATF2,MYBL2
ATF2,JUNB
ATF2,FOXC1
ATF2,FOSB
ATF2,DDIT3
ATF2,CTNNB1
ATF2,CDC5L
ATF2,ATF7
ATF2,ARNT
ATF2,AHR
ATF2,GATA4
ATF2,RB1
ATF2,CDKN1A
ATF2,PPM1D
ATF2,KCNJ3
ATF2,GBX2
ATF2,NBN
ATF2,DTL
ATF2,MAP2K1
ATF2,RAD51C
ATF2,CCND1
ATF2,WNT11
ATF2,WNT10A
ATF2,PENK
ATF2,LHX1
ATF2,JAG1
ATF2,HCN2
ATF2,VGF
ATF2,RET
ATF2,CEP55
ATF2,PDE3B
ATF2,FLT1
ATF2,CSNK1A1
ATF2,AP2B1
ATF2,PCK1
ATF2,CGA
ATF2,KIF1A
ATF2,JAG2
ATF2,SHC3
ATF2,DQX1
ATF2,TMEM151A
ATF2,UCHL5
ATF2,FGF9
ATF2,WISP1
ATF2,WNT2
ATF2,LRP6
ATF2,KIAA0408
ATF1,PAX2
ATF1,NR2F1
ATF1,NFIL3
ATF1,MYBL2
ATF1,CLEC5A
ATF1,JUNB
ATF1,FOXC1
ATF1,FOSB
ATF1,CREBBP
ATF1,ATM
ATF1,GATA4
ATF1,RB1
ATF1,INHBA
ATF1,MAP2K1
ATF1,RAD51C
ATF1,WNT11
ATF1,WNT10A
ATF1,LHX1
ATF1,HCN2
ATF1,TOP2A
ATF1,SLC6A4
ATF1,CEP55
ATF1,FLT1
ATF1,CSNK1A1
ATF1,CGA
ATF1,ERBB2
ATF1,JAG2
ATF1,SHC3
ATF1,DQX1
ATF1,TMEM151A
ATF1,MUC2
ATF1,FGF9
ATF1,WNT2
ATF1,LRP6
AR,WT1
AR,TOPORS
AR,TGIF1
AR,TCF7L2
AR,TCF7
AR,SOX9
AR,SOS1
AR,POU3F2
AR,NKX2-2
AR,MIF
AR,MEIS1
AR,MAPK3
AR,MAPK1
AR,HOXB13
AR,FOXO3
AR,FOXO1
AR,ESR2
AR,CTNNB1
AR,CREBBP
AR,AHR
AR,FOXM1
AR,HDAC1
AR,HES1
AR,HEYL
AR,NCOA1
AR,NCOA3
AR,RB1
AR,CDKN1A
AR,APOB
AR,PTEN
AR,GADD45G
AR,EGFR
AR,CDK6
AR,LIPE
AR,CCND1
AR,WNT7B
AR,PPP2R2C
AR,NAT1
AR,GADD45B
AR,FGF8
AR,GSK3B
AR,IGF1R
AR,LPL
AR,KLK3
AR,HMMR
AR,GADD45A
AR,KISS1R
AR,FGF2
AR,AKT1
AR,FGFR1
AR,PCK1
AR,CDH1
AR,CYP1A1
AR,ERBB2
AR,KIF1A
AR,MMP9
AR,CASP8
AR,IGFBP5
AR,NRAS
AR,CD36
AR,RAF1
AR,ADIPOQ
AR,PPBP
AR,RPE65
AR,IBSP
ZBTB6,MYBL2
ZBTB6,IRF7
ZBTB6,FOXF2
ZBTB6,GATA5
ZBTB6,TLX3
ZBTB6,FZD2
ZBTB6,KCNJ3
ZBTB6,CDK6
ZBTB6,CA9
ZBTB6,GDF10
ZBTB6,FGF8
ZBTB6,DES
ZBTB6,LHFPL5
ZBTB6,RAB6B
ZBTB6,WNT8B
ZBTB6,BMP3
XBP1,TLX2
XBP1,TGIF1
XBP1,POU3F1
XBP1,NR2F2
XBP1,CLEC5A
XBP1,DDIT3
XBP1,BACH2
XBP1,BACH1
XBP1,ATF6
XBP1,MCM6
XBP1,LIN28A
XBP1,HEPACAM
XBP1,RPS6KB2
XBP1,TNXB
XBP1,WNT11
XBP1,TFR2
XBP1,CPLX2
XBP1,AKT1
XBP1,UCHL5
XBP1,FGF9
XBP1,CCL24
WT1,TOPORS
WT1,PAX2
WT1,JUNB
WT1,FOXD1
WT1,CREBBP
WT1,ARNT
WT1,CDKN1A
WT1,EGFR
WT1,CDC73
WT1,IGF1
WT1,IGF1R
WT1,KLK3
WT1,GLYAT
WT1,CDH1
WT1,CAMP
VSX2,TFAP4
VSX2,TCF7L2
VSX2,TCF7
VSX2,RREB1
VSX2,MEIS1
VSX2,HOXA9
VSX2,CUX1
VSX2,PITX1
VSX2,GBX2
VSX2,WNT10A
VSX2,PYGM
VSX2,PIK3R3
VSX2,SLC24A2
VSX2,FGF6
VSX2,GABRA4
VSX2,LRRC3B
TOPORS,JUNB
TOPORS,FOSB
TOPORS,GBX2
TOPORS,GFAP
TOPORS,FGF5
TOPORS,ATOH8
TOPORS,PALB2
TOPORS,DLL4
TOPORS,SHC1
TOPORS,RDH5
TOPORS,CASP8
TOPORS,TGFB3
TOPORS,MYH1
TOPORS,GABRA4
TOPORS,PLAC1
TLX2,KLF12
TLX2,IRF7
TLX2,BACH1
TLX2,ALX1
TLX2,LIN28A
TLX2,COL4A2
TLX2,BUB1
TLX2,HSPB6
TLX2,CA9
TLX2,FEZF2
TLX2,PIK3CD
TLX2,LRRC15
TLX2,ATP1A3
TLX2,RNF186
TLX1,MZF1
TLX1,MEIS1
TLX1,FOXD1
TLX1,CUX1
TLX1,FHL1
TGIF1,TCF3
TGIF1,MEIS1
TGIF1,MAPK3
TGIF1,MAPK1
TGIF1,FOXO3B
TGIF1,FOXO3
TGIF1,FOXO1
TGIF1,BPTF
TGIF1,HDAC1
TGIF1,TNXB
TGIF1,IGF1
TGIF1,KCNJ16
TGIF1,NDST4
TGIF1,WISP1
TGIF1,S100A7A
TGIF1,CA3
TFAP4,POU3F1
TFAP4,PAX2
TFAP4,CLEC5A
TFAP4,MEIS1
TFAP4,JUNB
TFAP4,FOXO4
TFAP4,FOXO3B
TFAP4,FOXO3
TFAP4,FOXO1
TFAP4,E2F7
TFAP4,E2F5
TFAP4,E2F3
TFAP4,DDIT3
TFAP4,ARNT
TFAP4,AHR
TFAP4,LIN28A
TFAP4,CDKN1A
TFAP4,WNT4
TFAP4,WNT10A
TFAP4,PENK
TFAP4,MASP1
TFAP4,FZD10
TFAP4,FZD5
TFAP4,AXIN1
TFAP4,DVL2
TFAP4,FGF16
TFAP4,IL17B
TFAP4,NXNL1
TCF7L2,RREB1
TCF7L2,HOXB13
TCF7L2,CUX1
TCF7L2,CTNNB1
TCF7L2,CREBBP
TCF7L2,CCND1
TCF7L1,MZF1
TCF7L1,CTNNB1
TCF7L1,CREBBP
TCF7L1,CCND1
TCF7,POU3F3
TCF7,POU3F2
TCF7,POU3F1
TCF7,CTNNB1
TCF7,CREBBP
TCF7,CCND1
TCF3,SOX9
TCF3,POU3F3
TCF3,MAPK3
TCF3,MAPK1
TCF3,LMO2
TCF3,JUNB
TCF3,FOXO4
TCF3,FOXF2
TCF3,FOXD1
TCF3,FOSB
TCF3,DDIT3
TCF3,CTNNB1
TCF3,CREBBP
TCF3,BBC3
TCF3,APC
TCF3,CDKN1A
TCF3,LHX2
TCF3,IL19
TCF3,CDK6
TCF3,DGAT2
TCF3,WNT10A
TCF3,MYOC
TCF3,KCNIP2
TCF3,GDF10
TCF3,DLL3
TCF3,SLC6A4
TCF3,OXCT1
TCF3,HIST1H3H
TCF3,FANCM
TCF3,EXO1
TCF3,DLL4
TCF3,WNT2B
TCF3,KRAS
TCF3,ITGA7
TCF3,CDH1
TCF3,SHC3
TCF3,IL17B
TCF3,CPA2
TCF3,GLP2R
TCF3,WNT2
TCF3,FGF17
TCF3,FGF20
TCF3,LGALS12
TCF3,FZD6
TCF3,FZD1
SOX9,RREB1
SOX9,POU3F2
SOX9,PBX1
SOX9,NFE2L1
SOX9,JUNB
SOX9,FOSB
SOX9,E2F7
SOX9,E2F5
SOX9,E2F3
SOX9,CUX1
SOX9,CREBBP
SOX9,HES1
SOX9,INSM1
SOX9,MYT1
SOX9,PRAME
SOX9,CDKN1A
SOX9,COL4A2
SOX9,KCNIP2
SOX9,GSK3B
SOX9,CDK4
SOX9,BRSK2
SOX9,PIK3R3
SOX9,KIF1A
SOX9,DPP6
SOX9,WNT2
SOX9,DCT
SOS2,JUNB
SOS2,HLF
SOS2,FOSB
SOS2,BACH1
SOS2,CCND1
SOS1,CCND1
RXRG,MIF
RXRG,CUX1
RXRG,CREBBP
RXRG,ACADL
RXRG,SORBS1
RXRG,LPL
RXRG,PCK1
RXRG,MMP1
RXRG,CD36
RXRG,ADIPOQ
RXRG,PLIN1
RXRG,FABP4
RXRG,AQP7
RREB1,PBX1
RREB1,PATZ1
RREB1,NR2F1
RREB1,NKX2-2
RREB1,NFE2L1
RREB1,MZF1
RREB1,KLF12
RREB1,FOXD1
RREB1,DDIT3
RREB1,ARNT
RREB1,APC
RREB1,TLX3
RREB1,EPO
RREB1,FXYD1
RREB1,PAX7
RREB1,CDK6
RREB1,HAPLN1
RREB1,WNT10A
RREB1,FGF8
RREB1,FEZF2
RREB1,KLK3
RREB1,DLL4
RREB1,AXIN1
RREB1,CYP1A1
RREB1,FGF10
RREB1,GPD1
RREB1,CLDN19
RREB1,PI16
RFX1,PATZ1
RFX1,NR2F2
RFX1,MZF1
RFX1,LMO2
RFX1,HOXA9
RFX1,FOXD1
RFX1,E2F3
RFX1,DDIT3
RFX1,ASCL1
RFX1,HDAC1
RFX1,GNAZ
RFX1,P2RX6
RFX1,KCNJ3
RFX1,CDK6
RFX1,HSPB6
RFX1,TNXB
RFX1,TRHDE
RFX1,KY
RFX1,IGF1
RFX1,HRAS
RFX1,FGF1
RFX1,BMPR1B
RFX1,ITPKA
RFX1,DQX1
RFX1,MSLN
RFX1,GABRA4
RFX1,SYT13
RFX1,ATP1A3
POU3F3,POU3F1
POU3F3,PATZ1
POU3F3,NFYC
POU3F3,FOXF2
POU3F3,FOXD1
POU3F3,CREBBP
POU3F3,ATF7
POU3F3,GADD45G
POU3F3,FGF1
POU3F3,DLL1
POU3F3,CSF3
POU3F3,LPL
POU3F3,HOXC12
POU3F3,DLL4
POU3F3,GADD45A
POU3F3,WNT2B
POU3F3,SLC24A2
POU3F3,FGF20
POU3F3,KLHL1
POU3F2,POU3F1
POU3F2,PATZ1
POU3F2,KLF12
POU3F2,E2F3
POU3F2,CTNNB1
POU3F2,CREBBP
POU3F2,BPTF
POU3F2,ATF7
POU3F2,ARNT
POU3F2,AHR
POU3F2,CDC20
POU3F2,HEPACAM
POU3F2,NNAT
POU3F2,GPR139
POU3F2,GBX2
POU3F2,GADD45G
POU3F2,MAP2K1
POU3F2,TRHDE
POU3F2,PIK3R1
POU3F2,IGF1
POU3F2,GRIA2
POU3F2,GDF10
POU3F2,FGF1
POU3F2,DLL1
POU3F2,CSF3
POU3F2,CRHBP
POU3F2,ABCD2
POU3F2,VGF
POU3F2,NELL2
POU3F2,LPL
POU3F2,HOXC12
POU3F2,HIST2H3C
POU3F2,DLL4
POU3F2,SKA1
POU3F2,DIAPH3
POU3F2,GADD45A
POU3F2,WNT2B
POU3F2,TNFSF11
POU3F2,FLT1
POU3F2,B3GALT1
POU3F2,ASPA
POU3F2,SHC3
POU3F2,SLC24A2
POU3F2,CHRNA9
POU3F2,NRAS
POU3F2,CD36
POU3F2,FGF10
POU3F2,FGF20
POU3F2,KLHL1
POU3F2,COL11A1
POU3F2,TYRP1
POU3F2,PLAC1
POU3F2,LRTM2
POU3F1,PATZ1
POU3F1,NR2F2
POU3F1,CLEC5A
POU3F1,FOXO1
POU3F1,E2F3
POU3F1,CREBBP
POU3F1,ATF7
POU3F1,ARNT
POU3F1,AHR
POU3F1,CXCL2
POU3F1,BUB1
POU3F1,TNNI3
POU3F1,GADD45G
POU3F1,SORBS1
POU3F1,PIK3R1
POU3F1,FGF1
POU3F1,DLL1
POU3F1,CSMD3
POU3F1,CSF3
POU3F1,FEZF2
POU3F1,LPL
POU3F1,KIF2C
POU3F1,HOXC12
POU3F1,DLL4
POU3F1,GADD45A
POU3F1,WNT2B
POU3F1,FZD5
POU3F1,KIF1A
POU3F1,SLC24A2
POU3F1,MYH1
POU3F1,KCNE1
POU3F1,FGF4
POU3F1,FGF20
POU3F1,KLHL1
POU3F1,FABP4
POU3F1,PRRT4
PGR,NFIL3
PGR,LMO2
PGR,ESR2
PGR,NCOA1
PGR,NCOA3
PGR,EGF
PGR,PIK3CB
PGR,EGFR
PGR,CCND1
PGR,SORBS1
PGR,PIK3R1
PGR,PIK3CA
PGR,KLK3
PGR,PIK3R3
PGR,PIK3CD
PGR,CGA
PGR,ERBB2
PGR,PIK3R2
PBX1,NKX2-2
PBX1,MEIS1
PBX1,HOXA9
PBX1,LHX2
PBX1,RECQL5
PBX1,ZIC5
PBX1,CCL11
PBX1,PIK3R1
PBX1,DLL1
PBX1,NXPH1
PBX1,ABCB5
PBX1,GLP2R
PBX1,KCNA2
PBX1,PALM2
PBX1,FZD8
PAX2,PATZ1
PAX2,NR2F2
PAX2,MZF1
PAX2,ARNT
PAX2,AHR
PAX2,RB1
PAX2,LHX2
PAX2,COL4A2
PAX2,TNXB
PAX2,DGAT2
PAX2,WNT7B
PAX2,CSMD3
PAX2,WNT5A
PAX2,HBA2
PAX2,FZD5
PAX2,DVL2
PAX2,ERBB2
PAX2,HPSE2
PAX2,HBA1
PAX2,GPD1
PAX2,FZD6
PAX2,FZD1
PAX2,PRRT4
PAX2,FZD8
PAX2,CA3
PATZ1,NFYC
PATZ1,NFE2L1
PATZ1,CLEC5A
PATZ1,FOXO1
PATZ1,FOXJ2
PATZ1,DDIT3
PATZ1,BACH2
PATZ1,BACH1
PATZ1,AHR
PATZ1,LIN28A
PATZ1,WNT7B
PATZ1,WNT3
PATZ1,SCUBE2
PATZ1,DLL3
PATZ1,AKT1
PATZ1,SLC24A2
PATZ1,NRAS
PATZ1,WNT6
PATZ1,HHATL
NR2F2,NFE2L1
NR2F2,CLEC5A
NR2F2,MEIS1
NR2F2,HOXA9
NR2F2,FOXJ2
NR2F2,FOXD1
NR2F2,FOXC1
NR2F2,CUX1
NR2F2,BPTF
NR2F2,BACH1
NR2F2,ARNT
NR2F2,AHR
NR2F2,HDAC1
NR2F2,HEY2
NR2F2,SIX3
NR2F2,ESM1
NR2F2,CELF3
NR2F2,HAPLN1
NR2F2,DGAT2
NR2F2,PIK3R1
NR2F2,FZD4
NR2F2,BMPR1B
NR2F2,ACVR1C
NR2F2,WNT5A
NR2F2,PIK3R3
NR2F2,WNT2B
NR2F2,FLT1
NR2F2,DVL2
NR2F2,HES5
NR2F2,NRAS
NR2F2,HBB
NR2F2,MYOM1
NR2F2,SLC22A12
NR2F2,AQP7
NR2F2,ATP1A3
NR2F2,RIMS4
NR2F2,C2orf40
NR2F1,NFYC
NR2F1,E2F7
NR2F1,E2F5
NR2F1,E2F3
NR2F1,CUX1
NR2F1,BPTF
NR2F1,ATF7
NR2F1,ATF6
NR2F1,ATF5
NR2F1,AHR
NR2F1,NCOA1
NR2F1,GNAZ
NR2F1,APOB
NR2F1,FXYD1
NR2F1,G0S2
NR2F1,TNXB
NR2F1,HTR1D
NR2F1,PCK1
NR2F1,CYP1A1
NR2F1,CPA2
NR2F1,LHCGR
NKX2-2,CUX1
NKX2-2,BPTF
NKX2-2,BACH1
NKX2-2,LIN28A
NKX2-2,UHRF1
NKX2-2,CDC42BPA
NKX2-2,KCNJ3
NKX2-2,CSF3
NKX2-2,GSK3B
NKX2-2,DIAPH3
NKX2-2,WNT2B
NKX2-2,FGF16
NKX2-2,VSTM2A
NKX2-2,HPSE2
NKX2-2,SYT13
NFYC,LMO2
NFYC,DDIT3
NFYC,ATF6
NFYC,ATM
NFYC,MYT1
NFYC,CDC20
NFYC,MYEOV
NFYC,WNT16
NFYC,RAD54L
NFYC,PIK3R1
NFYC,GSK3B
NFYC,MSH6
NFYC,RRM2
NFYC,CENPF
NFYC,HBB
NFYC,EDN3
NFYC,PDK4
NFYC,SYT13
NFYC,HERC2
NFYC,FGF4
NFIL3,CLEC5A
NFIL3,HLF
NFIL3,E2F7
NFIL3,E2F5
NFIL3,E2F3
NFIL3,ATF7
NFIL3,ATF6
NFIL3,ATF5
NFIL3,CLEC3B
NFIL3,PDE1C
NFIL3,WNT3A
NFIL3,PIK3R1
NFIL3,ABCA10
NFIL3,TOP2A
NFIL3,VSTM2A
NFIL3,PPBP
NFIL3,TMEM215
NFE2L1,JUNB
NFE2L1,RTBDN
NFE2L1,PIK3R1
NFE2L1,LRRN4CL
NFE2L1,GRIA2
NFE2L1,FGF8
NFE2L1,FANCM
NFE2L1,DIAPH3
NFE2L1,FZD7
NFE2L1,DVL2
NFE2L1,TEX19
NFE2L1,MMP9
NFE2L1,MMP13
NFE2L1,IL17B
NFE2L1,FHL1
MZF1,JUNB
MZF1,FOXO1
MZF1,FOXJ2
MZF1,ATF7
MZF1,APC
MZF1,INSM1
MZF1,PITX1
MZF1,LIN28A
MZF1,ALDH4A1
MZF1,LHX2
MZF1,PAX7
MZF1,KCNJ3
MZF1,CCND1
MZF1,RTBDN
MZF1,WNT7B
MZF1,SLC2A4
MZF1,FGF5
MZF1,DLL3
MZF1,CSMD3
MZF1,NXPH1
MZF1,VGF
MZF1,IGF1R
MZF1,OXCT1
MZF1,NELL2
MZF1,HOXC12
MZF1,BRSK2
MZF1,PIK3R3
MZF1,ITGA7
MZF1,DVL2
MZF1,ERBB2
MZF1,FGF16
MZF1,WNT6
MZF1,WNT9B
MZF1,GLRA4
MZF1,ATP1A2
MYBL2,E2F7
MYBL2,E2F5
MYBL2,E2F3
MYBL2,CREBBP
MYBL2,ATF7
MYBL2,ATF6
MYBL2,ATF5
MYBL2,CCND1
MYBL2,LIN9
CLEC5A,MIF
CLEC5A,JUNB
CLEC5A,FOXO3
CLEC5A,E2F3
CLEC5A,CUX1
CLEC5A,BBC3
CLEC5A,ATF6
CLEC5A,ALX1
CLEC5A,HES1
CLEC5A,HIF3A
CLEC5A,UHRF1
CLEC5A,PRAME
CLEC5A,WNT10B
CLEC5A,GADD45G
CLEC5A,G0S2
CLEC5A,PLK1
CLEC5A,CDK6
CLEC5A,HPD
CLEC5A,PHB
CLEC5A,CCND1
CLEC5A,CDC73
CLEC5A,DGAT2
CLEC5A,SLC2A4
CLEC5A,RAD54L
CLEC5A,MLXIPL
CLEC5A,HRAS
CLEC5A,GADD45B
CLEC5A,FGF8
CLEC5A,DLL3
CLEC5A,ACTL8
CLEC5A,RFC4
CLEC5A,RRM2
CLEC5A,CCNE2
CLEC5A,IGF1R
CLEC5A,CDCA7
CLEC5A,RUNDC1
CLEC5A,RASSF7
CLEC5A,NOTCH1
CLEC5A,HBA2
CLEC5A,DLL4
CLEC5A,CENPF
CLEC5A,CDK4
CLEC5A,UBE2C
CLEC5A,KIF18B
CLEC5A,PDE3B
CLEC5A,PMS2
CLEC5A,PIK3R3
CLEC5A,MS4A15
CLEC5A,TFR2
CLEC5A,KREMEN2
CLEC5A,WNT2B
CLEC5A,SYT5
CLEC5A,AXIN1
CLEC5A,ITGA7
CLEC5A,AXIN2
CLEC5A,DVL2
CLEC5A,CASP8
CLEC5A,XRCC3
CLEC5A,S100P
CLEC5A,NRAS
CLEC5A,EPB42
CLEC5A,HBA1
CLEC5A,TMEM151A
CLEC5A,UCHL5
CLEC5A,PCOLCE2
CLEC5A,MUC2
CLEC5A,GAL3ST2
CLEC5A,CAMP
CLEC5A,CDC20B
MIF,E2F3
MIF,DDIT3
MIF,PTEN
MIF,LEP
MIF,CDK6
MIF,HSPB6
MIF,NPR1
MIF,KY
MIF,HRAS
MIF,DLL1
MIF,HBA2
MIF,DVL1
MIF,PYDC1
MIF,RDH5
MIF,MARCH4
MIF,ADRA1A
MIF,HBA1
MIF,SEL1L2
MEIS1,HOXB13
MEIS1,HOXA9
MEIS1,FOXD1
MEIS1,CUX1
MEIS1,ATF6
MEIS1,RB1
MEIS1,SMYD1
MEIS1,TLX3
MEIS1,LIN28A
MEIS1,FXYD1
MEIS1,CDC42BPA
MEIS1,ZIC5
MEIS1,TNXB
MEIS1,PIK3R1
MEIS1,KCNIP2
MEIS1,CRHBP
MEIS1,GSK3B
MEIS1,RASSF7
MEIS1,AKT2
MEIS1,ARAF
MEIS1,PLIN1
MEIS1,FGF6
MEIS1,SYT13
MEIS1,KLB
MEIS1,HSPB7
MAPK3,GATA4
MAPK3,CCND1
MAPK3,CDK4
MAPK1,NCOA1
MAPK1,NCOA3
MAPK1,RB1
MAPK1,CCND1
MAPK1,CDK4
LMO2,HOXA9
LMO2,FOXO4
LMO2,ARNT
LMO2,AHR
LMO2,MYT1
LMO2,PIK3CB
LMO2,CDC42BPA
LMO2,RPS6KB1
LMO2,CDK6
LMO2,WNT1
LMO2,VGF
LMO2,TFR2
LMO2,FGF2
LMO2,CDH1
LMO2,DQX1
LMO2,ADIPOQ
LMO2,LRP5
LMO2,CILP2
LMO2,WNT8B
KLF12,JUNB
KLF12,FOXO4
KLF12,FOXO3B
KLF12,FOXO3
KLF12,FOSB
KLF12,CUX1
KLF12,CTNNB1
KLF12,ALDH4A1
KLF12,GABRA3
KLF12,CA9
KLF12,PIK3R1
KLF12,LRRN4CL
KLF12,FGF8
KLF12,NXPH1
KLF12,WNT5A
KLF12,RDH16
KLF12,RASSF7
KLF12,FZD10
KLF12,GADD45A
KLF12,PIK3R3
KLF12,FGF16
KLF12,CHRNA9
KLF12,TRPM3
KLF12,KIAA0408
KLF12,BMP3
JUNB,FOXO4
JUNB,FOSB
JUNB,ESR2
JUNB,BACH1
JUNB,ATF7
JUNB,ATF6
JUNB,ATF5
JUNB,GATA4
JUNB,KLF15
JUNB,RB1CC1
JUNB,CDKN1A
JUNB,RBP4
JUNB,TNNI3
JUNB,WNT10B
JUNB,EGFR
JUNB,HSPB6
JUNB,TNXB
JUNB,WNT1
JUNB,WNT11
JUNB,CA4
JUNB,VIT
JUNB,SLC22A18
JUNB,RTN4RL1
JUNB,LRRN4CL
JUNB,KY
JUNB,GADD45B
JUNB,BRAF
JUNB,VGF
JUNB,KIF14
JUNB,WNT2B
JUNB,ITGA7
JUNB,DVL2
JUNB,TEX19
JUNB,MMP9
JUNB,SHC3
JUNB,SLC24A2
JUNB,SGK2
JUNB,FGF16
JUNB,ADRA1A
IRF7,FOXO4
IRF7,E2F3
IRF7,DDIT3
IRF7,CREBBP
IRF7,PITX1
IRF7,GBX2
IRF7,VIT
IRF7,LIN9
IRF7,AXIN2
IRF7,ERBB2
IRF7,GPD1
IRF7,CXCL10
IRF7,COL11A1
HOXB13,FOXF2
HOXA9,FOXO4
HOXA9,CUX1
HOXA9,CREBBP
HOXA9,RB1
